, Open, High, Low, Close
07/10/14, 2.2127, 2.2206, 2.2127, 2.2206
07/09/14, 2.2135, 2.2135, 2.2127, 2.2127
07/08/14, 2.2246, 2.2246, 2.2135, 2.2135
07/07/14, 2.2131, 2.2246, 2.2131, 2.2246
07/04/14, 2.2129, 2.2131, 2.2129, 2.2131
07/03/14, 2.2236, 2.2236, 2.2129, 2.2129
07/02/14, 2.2019, 2.2236, 2.2019, 2.2236
07/01/14, 2.2130, 2.2130, 2.2019, 2.2019
06/30/14, 2.1948, 2.2130, 2.1948, 2.2130
06/27/14, 2.1960, 2.1960, 2.1948, 2.1948
06/26/14, 2.2079, 2.2079, 2.1960, 2.1960
06/25/14, 2.2250, 2.2250, 2.2079, 2.2079
06/24/14, 2.2192, 2.2250, 2.2192, 2.2250
06/23/14, 2.2306, 2.2306, 2.2192, 2.2192
06/20/14, 2.2226, 2.2306, 2.2226, 2.2306
06/19/14, 2.2276, 2.2276, 2.2226, 2.2226
06/18/14, 2.2619, 2.2619, 2.2276, 2.2276
06/17/14, 2.2351, 2.2619, 2.2351, 2.2619
06/16/14, 2.2244, 2.2351, 2.2244, 2.2351
06/13/14, 2.2316, 2.2316, 2.2244, 2.2244
06/12/14, 2.2344, 2.2344, 2.2316, 2.2316
06/11/14, 2.2257, 2.2344, 2.2257, 2.2344
06/10/14, 2.2292, 2.2292, 2.2257, 2.2257
06/09/14, 2.2477, 2.2477, 2.2292, 2.2292
06/06/14, 2.2635, 2.2635, 2.2477, 2.2477
06/05/14, 2.2803, 2.2803, 2.2635, 2.2635
06/04/14, 2.2802, 2.2803, 2.2802, 2.2803
06/03/14, 2.2764, 2.2802, 2.2764, 2.2802
06/02/14, 2.2412, 2.2764, 2.2412, 2.2764
05/30/14, 2.2233, 2.2412, 2.2233, 2.2412
05/29/14, 2.2324, 2.2324, 2.2233, 2.2233
05/28/14, 2.2399, 2.2399, 2.2324, 2.2324
05/27/14, 2.2222, 2.2399, 2.2222, 2.2399
05/26/14, 2.2232, 2.2232, 2.2222, 2.2222
05/23/14, 2.2160, 2.2232, 2.2160, 2.2232
05/22/14, 2.2080, 2.2160, 2.2080, 2.2160
05/21/14, 2.2160, 2.2160, 2.2080, 2.2080
05/20/14, 2.2074, 2.2160, 2.2074, 2.2160
05/19/14, 2.2144, 2.2144, 2.2074, 2.2074
05/16/14, 2.2199, 2.2199, 2.2144, 2.2144
05/15/14, 2.2025, 2.2199, 2.2025, 2.2199
05/14/14, 2.2148, 2.2148, 2.2025, 2.2025
05/13/14, 2.2143, 2.2148, 2.2143, 2.2148
05/12/14, 2.2131, 2.2143, 2.2131, 2.2143
05/09/14, 2.2151, 2.2151, 2.2131, 2.2131
05/08/14, 2.2172, 2.2172, 2.2151, 2.2151
05/07/14, 2.2305, 2.2305, 2.2172, 2.2172
05/06/14, 2.2442, 2.2442, 2.2305, 2.2305
05/05/14, 2.2214, 2.2442, 2.2214, 2.2442
05/02/14, 2.2340, 2.2340, 2.2214, 2.2214
05/01/14, 2.2306, 2.2340, 2.2306, 2.2340
04/30/14, 2.2352, 2.2352, 2.2306, 2.2306
04/29/14, 2.2262, 2.2352, 2.2262, 2.2352
04/28/14, 2.2433, 2.2433, 2.2262, 2.2262
04/25/14, 2.2154, 2.2433, 2.2154, 2.2433
04/24/14, 2.2239, 2.2239, 2.2154, 2.2154
04/23/14, 2.2385, 2.2385, 2.2239, 2.2239
04/22/14, 2.2370, 2.2385, 2.2370, 2.2385
04/21/14, 2.2461, 2.2461, 2.2370, 2.2370
04/18/14, 2.2347, 2.2461, 2.2347, 2.2461
04/17/14, 2.2421, 2.2421, 2.2347, 2.2347
04/16/14, 2.2342, 2.2421, 2.2342, 2.2421
04/15/14, 2.2142, 2.2342, 2.2142, 2.2342
04/14/14, 2.2165, 2.2165, 2.2142, 2.2142
04/11/14, 2.2065, 2.2165, 2.2065, 2.2165
04/10/14, 2.1916, 2.2065, 2.1916, 2.2065
04/09/14, 2.2005, 2.2005, 2.1916, 2.1916
04/08/14, 2.2173, 2.2173, 2.2005, 2.2005
04/07/14, 2.2391, 2.2391, 2.2173, 2.2173
04/04/14, 2.2815, 2.2815, 2.2391, 2.2391
04/03/14, 2.2696, 2.2815, 2.2696, 2.2815
04/02/14, 2.2634, 2.2696, 2.2634, 2.2696
04/01/14, 2.2700, 2.2700, 2.2634, 2.2634
03/31/14, 2.2603, 2.2700, 2.2603, 2.2700
03/28/14, 2.2604, 2.2604, 2.2603, 2.2603
03/27/14, 2.3057, 2.3057, 2.2604, 2.2604
03/26/14, 2.3088, 2.3088, 2.3057, 2.3057
03/25/14, 2.3225, 2.3225, 2.3088, 2.3088
03/24/14, 2.3251, 2.3251, 2.3225, 2.3225
03/21/14, 2.3275, 2.3275, 2.3251, 2.3251
03/20/14, 2.3501, 2.3501, 2.3275, 2.3275
03/19/14, 2.3381, 2.3501, 2.3381, 2.3501
03/18/14, 2.3489, 2.3489, 2.3381, 2.3381
03/17/14, 2.3467, 2.3489, 2.3467, 2.3489
